time,Open,High,Low,Close,Volume,Ret_5d,Ret_20d
2018-10-19,6659.88,6659.88,6517.51,6517.51,2625598930.5728407,-0.013405852496264692,-0.1356809709533553
2018-10-23,6483.83,6532.68,6483.83,6512.59,2655159954.716826,-0.0018422557057049538,-0.05970586706554315
2018-10-27,6472.8,6481.44,6458.19,6468.83,2698016930.8820057,-0.01825585207129332,0.049012501236501915
2018-10-31,6457.06,6481.32,6292.65,6331.78,1962209613.9889975,-0.03808302671037889,0.019244297136455035
2018-11-03,6366.72,6425.44,6366.72,6425.44,2675454291.399585,0.015309984119584952,0.0067971783405356145
2018-11-07,6388.19,6474.85,6351.06,6474.85,3408876943.8566713,-0.006545444502578435,0.021808018735422152
2018-11-11,6574.8,6574.8,6413.78,6429.9,1672332107.6089764,-0.012696945454880537,-0.044348564048220296
2018-11-15,6434.28,6434.28,5788.61,5788.61,5690409836.804629,-0.10515348215983422,-0.17589886320764792
2018-11-19,5686.54,5686.54,5599.19,5638.86,2422604400.7507744,-0.1094352614904498,-0.22811066531421842
2018-11-23,4889.2,4889.2,4307.39,4307.39,3055231902.513544,-0.3296350133220448,-0.33714921486916527
2018-11-27,4376.9,4376.9,3811.92,3811.92,4652103083.720623,-0.41127284801964525,-0.39571410907177074
2018-11-30,3832.92,4279.48,3832.92,4279.48,4313265392.487118,-0.3344406600413693,-0.3416194744315779
2018-12-03,4009.69,4189.57,4009.69,4124.59,3242289555.8219714,-0.2874645208435185,-0.35015841955421945
2018-12-07,3878.84,3943.69,3466.76,3466.76,3672494312.3177876,-0.3852019734485338,-0.48617984505775125
2018-12-11,3408.52,3550.55,3408.52,3433.81,2614506143.32925,-0.20280959003015753,-0.46868075756637995
2018-12-15,3378.81,3438.1,3216.63,3216.63,2663819604.586118,-0.15616539696530884,-0.5130796373638185
2018-12-19,3221.98,3655.78,3217.05,3655.78,3898845061.80057,-0.1457420060381166,-0.43969371349398656
2018-12-23,3687.75,4065.1,3687.75,3960.57,3568245607.7466927,-0.039766376779267754,-0.3989227696566461
2018-12-27,3941.62,4021.99,3759.18,3781.61,3568561115.8269877,0.09081967023964732,-0.4255020159636367
2018-12-31,3587.7,3854.42,3587.7,3809.73,3109685385.4562902,0.10947606303202573,-0.398009022603914
2019-01-03,3692.53,3872.17,3692.53,3872.17,3263469039.3230205,0.2037971417290767,-0.4058820009482149
2019-01-07,3776.53,4013.52,3776.53,4013.52,3435733235.508936,0.09785599789921706,-0.38372905403226676
2019-01-11,3989.67,3989.67,3623.85,3623.85,4144535969.992497,-0.0850180655814694,-0.43979823244698035
2019-01-15,3632.85,3648.05,3495.83,3648.05,3101461657.547051,-0.03531829035781053,-0.42385079709023366
2019-01-19,3567.8,3620.98,3567.8,3597.79,2649449860.3668847,-0.05563123895919131,-0.44007103015513327
2019-01-23,3674.59,3674.59,3531.0,3571.27,2718371971.9030104,-0.07770836507694656,-0.44843973219456823
2019-01-27,3555.7,3565.64,3555.7,3563.61,2548165746.089901,-0.11209860670932248,-0.44577520645733215
2019-01-31,3553.12,3553.12,3413.38,3457.88,4973814467.106895,-0.0457993570374049,-0.40264070303578925
2019-02-03,3431.94,3486.58,3431.94,3486.58,3310421843.82123,-0.04426200298789773,-0.38168707859390016
2019-02-07,3454.03,3469.89,3405.84,3405.84,4211212356.0140643,-0.05335219676523639,-0.2093030814483945
2019-02-11,3394.01,3675.69,3394.01,3675.69,5081021129.885805,0.029238898207080366,-0.035737895863501845
2019-02-15,3631.44,3633.97,3589.66,3589.66,11971659893.345224,0.007310003058696113,-0.16119248132950725
2019-02-19,3601.23,3886.52,3601.23,3886.52,9588927258.746943,0.12396034564530867,-0.05771967637995534
2019-02-23,3915.01,3976.81,3915.01,3973.64,5999302845.797907,0.13969563296984444,0.14621144815331877
2019-02-27,4115.34,4115.34,3742.87,3809.21,2992667601.164757,0.11843480609776136,0.1093246277458566
2019-02-28,3813.38,3819.65,3813.38,3819.65,7731184275.9768505,0.039165435605287735,0.18746949447092143
2019-03-07,3806.95,3860.51,3712.81,3860.51,8477459044.147217,0.07545282840157563,0.0560017287692367
2019-03-11,3871.64,3941.6,3861.88,3923.56,8576340543.966685,0.009530376789518735,-0.00934461453780644
2019-03-15,3860.36,3876.7,3860.36,3876.7,8610482287.345255,-0.024395768111857175,0.02514537458912991
2019-03-19,3925.46,4007.71,3925.46,3986.71,7639543944.601985,0.04659758847635076,0.04645473563743363
2019-03-23,4013.58,4045.57,3983.32,3989.16,9404569962.845264,0.04437841163457379,0.0302130330021666
2019-03-27,4008.95,4008.95,3927.58,3938.66,19375985748.468594,0.02024343933832573,-0.018651956387410573
2019-03-31,4036.16,4103.86,4028.39,4103.86,13007834059.593706,0.04595316498282176,0.13245857306455844
2019-04-03,4103.52,4862.23,4103.52,4862.23,24241877355.466156,0.2542187943353882,0.33282986801167724
2019-04-07,4955.83,5041.87,4899.02,5041.87,19652913084.11381,0.264669363961763,0.40137973589342346
2019-04-11,5176.98,5308.91,5172.18,5308.91,19407452726.86936,0.33083406030342233,0.48656080329966644
2019-04-15,5047.79,5149.31,5047.79,5149.31,12373544680.894629,0.30737611268807163,0.4449701286055434
2019-04-19,5039.88,5274.77,5039.88,5274.77,15343841014.064018,0.28531918730171135,0.5254346593866763
2019-04-23,5280.35,5380.94,5280.35,5380.94,17199396916.729523,0.10668150210911453,0.5433289928812761
2019-04-27,5557.93,5557.93,5203.09,5295.85,19632024917.711243,0.050374166727821246,0.554932116599723
2019-04-30,5256.98,5257.8,5199.76,5199.76,15442022886.730194,-0.02055977592387126,0.41463507531919186
2019-05-03,5292.8,5450.71,5292.8,5450.71,16512618030.609243,0.05853211401139169,0.5184474295615742
2019-05-07,5731.49,5803.94,5715.76,5715.76,16811224132.040009,0.08360364527742448,0.47066270082232964
2019-05-11,5841.05,6370.23,5841.05,6370.23,20801839693.04227,0.18385077700178787,0.6031220744707622
2019-05-15,7258.26,7990.06,6953.75,7990.06,35426123184.643654,0.5087398623450436,1.0975635367963439
2019-05-19,8192.22,8192.22,7300.66,7300.66,22478772524.431953,0.40403787867132324,0.9113426622858114
2019-05-23,8168.73,8168.73,7665.8,7665.8,24589881451.39529,0.40638559013412934,0.9856961903997139
2019-05-27,7861.81,8631.08,7861.81,8631.08,29224396883.37161,0.5100494072529287,1.1998083373263055
2019-05-31,8816.03,8816.03,8310.89,8310.89,33295240431.3568,0.30464520119367755,1.1438052983207365
2019-06-03,8575.65,8743.71,8554.26,8743.71,25133975363.261288,0.09432344688275163,1.1932144550268262
2019-06-07,8173.63,8173.63,7683.64,7821.12,24560046377.825275,0.07128944506387103,0.9605932075925758
2019-06-11,8036.11,8036.11,7668.03,8002.73,21741587787.865116,0.04395235983198087,1.0318407783357793
2019-06-15,7897.98,8671.51,7897.98,8671.51,23291543613.425556,0.004684234186220104,1.113013114482463
2019-06-19,8818.61,9312.87,8818.61,9094.02,25029522786.9119,0.09422937856234426,0.8703393298959534
2019-06-23,9285.93,10704.92,9285.93,10704.92,40190146696.56423,0.22429952502999306,1.1232042872981651
2019-06-27,10846.13,12996.12,10846.13,12996.12,56948964491.46552,0.6616699398551615,1.4479827309183997
2019-06-30,11178.68,12352.2,11178.68,11972.56,37724824506.92749,0.4960594697059628,1.3250804476716294
2019-07-03,10888.1,10888.1,10639.05,10822.76,39264695559.40571,0.2480825138874314,1.0517975191335354
2019-07-07,11975.64,11975.64,10987.25,11279.48,28013279880.59072,0.24031836305616205,1.096191371767758
2019-07-11,11436.43,12544.17,11436.43,12166.4,42163626088.16242,0.13652414030184246,1.2973460351029575
2019-07-15,11385.06,11804.56,10285.46,10285.46,29857566850.991676,-0.20857455917612344,0.9780643722017937
2019-07-19,10911.35,10911.35,9538.83,10636.16,34034952895.23173,-0.11162190876470857,0.9513347802396384
2019-07-23,10536.57,10774.28,10343.32,10343.32,21903683695.255173,-0.044299236054389124,0.8096141195571542
2019-07-27,9936.38,9936.38,9799.31,9846.0,19942172080.922203,-0.12708741892356734,0.5456270809688191
2019-07-31,9447.68,9568.44,9447.68,9568.44,20138691741.084114,-0.21353563913729612,0.19754294711178644
2019-08-03,10063.0,10529.17,10063.0,10529.17,24128945574.578556,0.023694613561279887,0.44222166215109326
2019-08-07,10791.2,11818.53,10791.2,11510.16,31588470767.84309,0.08217251338829046,0.5014949516032245
2019-08-11,11970.66,12024.33,11327.84,11327.84,24949094386.512787,0.09518413816840243,0.31244757318898686
2019-08-15,11550.0,11550.0,10016.22,10016.22,26620934497.854107,0.01728823887873232,0.2051922236968604
2019-08-19,10295.88,10324.99,10224.22,10309.87,19708814223.24016,0.07748703027870785,0.17911847488080013
2019-08-23,10895.97,10895.97,10124.06,10127.79,20144228964.473103,-0.03812076355496197,0.2949283478581075
2019-08-27,10385.51,10385.51,10090.06,10334.91,23392461462.60586,-0.10210544423361623,0.2914230518835448
2019-08-31,10167.89,10167.89,9485.14,9588.99,16388578393.607964,-0.1535023446658852,0.10580394879323207
2019-09-03,9607.29,10323.02,9607.29,10323.02,20258697359.12371,0.03063031762481261,0.13514375380744714
2019-09-07,10620.17,10620.17,10350.75,10350.75,23555216964.15641,0.003965132441049235,-0.03308478718196872
2019-09-11,10461.55,10461.55,10121.1,10121.1,17425806760.661724,-0.0006605587201157226,-0.2212214106979622
2019-09-15,10150.71,10401.32,10150.71,10349.55,16529697331.07751,0.0014165580542064848,-0.13556081573197376
2019-09-19,10305.68,10305.68,10158.85,10158.85,18848349197.54596,0.059428573812257746,-0.06134387161869981
2019-09-23,10253.23,10253.23,9997.2,10041.3,16268084726.893106,-0.027290463449649582,-0.1097727909442634
2019-09-27,9699.5,9699.5,8098.81,8098.81,22627889543.82238,-0.2175629785281259,-0.33432979352972114
2019-09-30,8183.48,8225.11,8064.38,8064.38,16673592219.88411,-0.20321111341652587,-0.21594367194077846
2019-10-03,8271.29,8366.5,8271.29,8350.13,17676173879.14879,-0.1931890758535395,-0.21493001233527897
2019-10-07,8176.35,8176.35,7890.23,7890.23,16860212059.076086,-0.22331464683502567,-0.2371665964119838
2019-10-11,8182.25,8573.06,8180.69,8561.52,21307956536.769913,-0.14736936452451366,-0.1304570383912248
2019-10-15,8277.85,8347.35,8277.85,8347.35,17384052860.807076,0.030688459168692672,-0.1276164139608964
2019-10-19,8175.86,8175.86,7957.31,7957.31,18867966948.333694,-0.013276904114141397,-0.24426046877389196
2019-10-23,7949.8,8220.92,7949.8,8045.29,19789278104.487,-0.036507216055318814,-0.30102709258602833
2019-10-27,7468.53,9217.24,7433.92,9217.24,49973845766.74797,0.16818394394079772,-0.18631972202997216
2019-10-31,9502.02,9502.02,9171.87,9171.87,30846909824.024616,0.07128991113727468,-0.08429826820896491
2019-11-03,9151.82,9302.83,9151.82,9302.83,24723381192.255867,0.1144650697526759,-0.09767727430122797
2019-11-07,9204.29,9378.95,9204.29,9340.05,28787468129.58143,0.1737697789830983,-0.07778004875693523
2019-11-11,9221.07,9221.07,8795.9,9043.67,24973742612.68736,0.12409496736599923,-0.12493964630557985
2019-11-15,8729.92,8806.75,8652.03,8652.03,24149531741.878155,-0.061320959419522425,-0.09771206352285267
2019-11-19,8480.44,8508.5,8202.83,8202.83,25563738775.736923,-0.10565348178724743,-0.20538466456521454
2019-11-23,8138.83,8138.83,7293.01,7293.01,39111609334.13761,-0.21604393501762365,-0.2954124097287636
2019-11-27,7309.69,7309.69,6935.74,7157.68,25650766567.61929,-0.23365720740252982,-0.2927962375631107
2019-11-30,7483.75,7720.87,7438.62,7720.87,23595242633.932213,-0.14626805268215226,-0.25398978699556984
2019-12-03,7556.4,7556.4,7308.98,7308.98,19403364522.996704,-0.15522946637956658,-0.2805307687385876
2019-12-07,7286.08,7530.92,7209.97,7530.92,20930338571.63358,-0.08191197428204655,-0.25000547737842704
2019-12-11,7493.55,7508.32,7233.95,7233.95,19546221321.506252,-0.00809816522944573,-0.10678852819117879
2019-12-15,7197.43,7247.35,7081.74,7081.74,19497758114.150417,-0.010609582993372224,-0.12184941681815598
2019-12-19,7108.56,7274.77,6627.16,7274.77,57308255783.65001,-0.05777846278981502,-0.12878362372801366
2019-12-23,7152.56,7488.2,7141.55,7488.2,24325792143.84145,0.024520521331293788,-0.05095288730493275
2019-12-27,7335.21,7335.21,7204.18,7208.49,24771695136.045387,-0.04281415816394285,-0.15803618983544987
2019-12-31,7247.62,7394.03,7240.43,7240.43,22320671263.717125,0.0008957761665480124,-0.13260735442984894
2020-01-03,7195.15,7195.15,6963.85,6963.85,20313194628.09452,-0.01664703872212192,-0.12484872400346347
2020-01-07,7300.35,7734.68,7300.35,7734.68,28148518761.51164,0.06321986811954194,-0.03860768225881228
2020-01-11,8147.42,8180.51,7832.8,8180.51,35777298156.26295,0.09245346011057398,-0.11247727085331394
2020-01-15,8012.09,8801.87,8012.09,8801.87,55384169405.51928,0.2210421322634839,-0.04034073749409883
2020-01-19,8820.85,8906.9,8720.92,8906.9,36801813631.51236,0.2301617445372719,-0.04256016717493494
2020-01-23,8690.38,8724.82,8631.25,8665.44,25628542094.50134,0.24434615909303048,-0.07222766473412867
2020-01-27,8415.96,8595.73,8348.67,8595.73,30241155463.270596,0.11132328680695247,-0.04953077677535789
2020-01-31,8879.34,9509.81,8879.34,9509.81,51037775414.9802,0.16249598130189913,0.09914205105622598
2020-02-03,9308.06,9363.22,9308.06,9338.42,55025402183.682236,0.060958637198686105,0.13843880709462475
2020-02-07,9308.91,9744.64,9179.96,9744.64,71141695218.03949,0.09405517071034808,0.3361616122835427
2020-02-11,9799.45,10148.38,9799.45,9890.12,81406687324.35088,0.1413292342916228,0.3817493936582803
2020-02-15,10226.93,10328.9,10221.26,10320.16,50206573483.049774,0.20061472382217693,0.3366576564558139
2020-02-19,9894.14,10133.82,9723.61,10133.82,54648014949.72496,0.06561750445066727,0.3864889492104233
2020-02-23,9618.41,9673.01,9608.17,9658.61,32555342237.084362,0.034287384803853405,0.2825272343883616
2020-02-27,9946.72,9946.72,8801.66,8801.66,45140119229.636024,-0.09676909562590297,0.2167156256263867
2020-02-29,8781.18,8781.18,8717.33,8717.33,41297721067.30182,-0.11858197878286625,0.23095877566812684
2020-03-03,8552.99,8905.88,8552.99,8905.88,59776629742.57125,-0.1370405109998295,0.2242146487105432
2020-03-07,8756.72,9135.85,8756.72,9135.85,41388087588.44269,-0.0984791519880952,0.22003285168665365
2020-03-11,8902.2,8902.2,7906.73,7906.73,40882213633.94649,-0.18138013647926576,0.09686355949720404
2020-03-15,7935.52,7935.52,5142.99,5214.19,36054625746.82817,-0.40759015912907337,-0.27985078234303773
2020-03-19,5397.93,5397.93,5032.5,5376.28,37618067230.41405,-0.38326528879829036,-0.22797303215893516
2020-03-23,6170.2,6195.6,5859.65,5859.65,37255748385.30394,-0.3420470520599873,-0.2424185615953085
2020-03-27,6456.35,6765.56,6456.35,6765.56,34840544710.10888,-0.25944931232452373,-0.17296598867307778
2020-03-31,6397.83,6403.14,5915.34,6403.14,34907149977.57921,-0.19016584605772546,-0.27252504297382263
2020-04-03,6421.71,6807.9,6421.71,6807.9,47638672293.73783,0.30564862423502026,-0.23565999393728454
2020-04-07,6732.85,7297.64,6732.85,7297.64,45370138560.82485,0.35737721993646177,-0.15784541812071862
2020-04-11,7196.78,7342.29,6864.69,6864.69,37828011010.9016,0.17151877671874605,-0.20138371028405966
2020-04-15,6878.78,6913.16,6857.54,6860.18,33837365577.44977,0.013985538521571028,-0.27862070851047493
2020-04-19,6629.43,7242.51,6629.43,7242.51,30035235468.3311,0.1310872478190388,-0.22443946620520383
2020-04-23,7127.51,7127.51,6842.04,7110.0,30819547915.3444,0.04437491737540222,-0.2703681203205044
2020-04-27,7382.79,7683.87,7382.79,7683.87,33760863612.125053,0.05292532928453575,-0.2230761608554801
2020-04-30,7774.28,8744.43,7758.23,8744.43,60399592065.54053,0.2738273687522672,-0.15268464830002637
2020-05-03,8610.64,8966.31,8610.64,8966.31,39177855720.33245,0.30700797938246516,-0.11520926955481747
2020-05-07,8888.67,9144.69,8884.41,9144.69,48538811466.802704,0.26264099048534284,-0.053208484450661175
2020-05-11,9959.17,9959.17,8752.62,8752.62,61704475184.53314,0.23102953586497899,-0.005571676251979629
2020-05-15,8604.75,9796.49,8604.75,9796.49,52076585310.72393,0.2749421840817192,0.12379478578876779
2020-05-19,9309.3,9708.44,9309.3,9708.44,38922896809.95441,0.11024274881267271,0.09011574375581088
2020-05-23,9760.2,9760.2,9059.96,9131.77,27700943119.83718,0.018453522128947242,-0.0004465922711077708
2020-05-27,9170.36,9170.36,8731.85,8839.13,26860828302.61543,-0.033413926551911666,0.11792485641978412
2020-05-31,9174.12,9662.71,9174.12,9662.71,30231487421.644287,0.10397915138552771,0.8531564825984477
2020-06-03,9466.96,10167.93,9466.96,9515.24,36841150778.6441,-0.028709262194928975,0.7698557366803813
2020-06-07,9645.23,9776.2,9636.97,9662.86,19374357195.06036,-0.00469488403904228,0.6490507112199535
2020-06-11,9738.6,9874.9,9738.6,9874.9,24398738299.650776,0.08137852793051059,0.4595835378002706
2020-06-15,9326.0,9469.53,9326.0,9345.96,18836155988.901707,0.05733935353366215,0.45959013858825504
2020-06-19,9431.72,9524.93,9399.77,9399.77,20601074385.503212,-0.02721182773776698,0.38071505163119324
2020-06-23,9312.78,9678.68,9298.36,9678.68,24768621256.838917,0.017176655554668185,0.3262753438097796
2020-06-27,9624.68,9624.68,9166.49,9166.49,22429204010.635517,-0.05136884938827646,0.33531011597027693
2020-06-30,9013.91,9185.17,9013.91,9185.17,19754459582.74716,-0.06984678325856464,0.33891093236620606
2020-07-03,9149.72,9230.67,9094.32,9094.32,19379463385.296654,-0.026925002888948724,0.2556862192803322
2020-07-07,9071.39,9342.38,9071.39,9342.38,21987059041.689262,-0.006105468538060155,0.31397749648382556
2020-07-11,9253.63,9432.17,9235.72,9282.91,18224423467.7428,-0.04089090661123218,0.20810346869481133
2020-07-15,9234.31,9297.48,9234.31,9247.06,19147263017.229504,0.008789623945479663,0.057480018709052505
2020-07-19,9203.37,9203.37,9136.48,9168.4,15638459042.903372,-0.0018257691474409254,0.022538814740958202
2020-07-23,9202.62,9514.3,9163.16,9514.3,19702428931.328556,0.046180473086497864,0.04041799120582534
2020-07-27,9589.82,9925.75,9535.94,9925.75,19713211084.56171,0.062443403072878656,0.1340318670295293
2020-07-31,10962.26,11116.31,10904.92,11116.31,22265381996.186665,0.19750272274534608,0.13472376330706193
2020-08-03,11325.55,11812.09,11066.31,11066.31,27584591853.069736,0.19673820652185658,0.13986490105516425
2020-08-07,11230.91,11768.13,11181.92,11768.13,21793317050.968628,0.28355329174119803,0.28870197124982333
2020-08-11,11571.49,11862.94,11571.49,11862.94,24145919191.344177,0.24685368340287783,0.34209362233613505
2020-08-15,11398.67,11817.16,11398.67,11777.39,21650925951.996807,0.18654912726997952,0.21884957739598931
2020-08-19,11864.91,12272.47,11864.91,11949.61,24825715158.705486,0.07496192531514523,0.255839053980772
2020-08-23,11733.28,11861.84,11515.12,11676.39,19572783953.57896,0.05512948760698011,0.2083782648201462
2020-08-27,11647.93,11758.83,11350.75,11465.0,20869928785.800804,-0.0257585529731571,0.16102441543711832
2020-08-31,11300.4,11701.0,11300.4,11701.0,19909556666.601448,-0.013650916214698938,0.2519848148290813
2020-09-03,11672.32,11895.23,11418.25,11418.25,26038738388.798878,-0.03049402286924352,0.2147371691009461
2020-09-07,10197.46,10484.47,10177.79,10260.02,28801019507.333485,-0.14139289901511432,0.06006397566610322
2020-09-11,10359.45,10359.45,10125.01,10342.16,77545788530.61436,-0.11426733776449738,0.12825738096043304
2020-09-15,10378.22,10661.1,10328.87,10661.1,23526143436.490395,-0.0701177496729175,0.16068619306991594
2020-09-19,10787.58,10952.25,10787.58,10927.15,20681771888.399273,-0.06613537304503891,0.20153568381143394
2020-09-23,11084.0,11084.0,10439.52,10527.59,19866578108.977962,-0.07800319663696276,0.12686381842742445
2020-09-27,10223.78,10743.19,10223.78,10743.19,16886146730.050009,0.04709250079434546,0.15730843022285046
2020-09-30,10765.3,10837.52,10672.03,10837.52,18308943800.639038,0.047897151078691635,0.17199628855009053
2020-10-03,10770.88,10770.88,10572.67,10572.67,21258724984.475838,-0.00829464126591073,0.153164128964705
2020-10-07,10546.66,10784.95,10546.66,10605.96,19419734685.095844,-0.02939375775019104,0.11473886675845835
2020-10-11,10668.01,11286.54,10668.01,11286.54,19496631246.27072,0.07209152332110214,0.13709694481525325
2020-10-15,11377.81,11543.18,11377.81,11435.57,20441486195.023685,0.06444826908953472,0.028719961929813076
2020-10-19,11495.58,11495.9,11319.1,11495.9,15569792414.423223,0.06075006089954149,0.038819624608383396
2020-10-23,11752.15,12951.04,11752.15,12951.04,25070864646.764915,0.22495452898842028,0.10051809420868074
2020-10-27,12928.07,13106.05,12928.07,13060.79,21507619985.694366,0.23145759554062084,0.10097412614410928
2020-10-31,13655.19,13655.19,13283.0,13537.17,23482756915.113663,0.19940832177088796,0.1494202026085576
2020-11-03,13778.64,13778.64,13558.36,13558.36,22630851230.49477,0.18563044955345487,0.134627824673776
2020-11-07,13989.98,15553.33,13989.98,15548.31,34523587704.57108,0.35250915543802575,0.33160249015320664
2020-11-11,14818.46,15496.32,14818.46,15278.71,21918753732.66584,0.17972842335441763,0.33263933711295235
2020-11-15,15686.91,16326.81,15686.91,16095.56,22096608221.167004,0.23235730763606166,0.37557131869071014
2020-11-19,15984.67,17829.93,15984.67,17829.93,40089857655.31074,0.3171091151252441,0.5615291309964312
2020-11-23,17819.76,18689.53,17819.76,18390.61,33010231293.95878,0.35640372434424217,0.7924536209481072
2020-11-27,18360.69,19091.52,17138.03,17138.03,48738957776.520256,0.10224390946668804,0.65710354510083
2020-11-30,17140.28,18169.95,17140.28,18169.95,23940328528.71234,0.18923325333094243,0.7043222556771815
2020-12-03,19609.52,19609.52,18857.42,19208.4,28923102074.82652,0.19339743382647145,0.7578600092430325
2020-12-07,19435.2,19435.2,18711.23,19325.55,21832193872.698597,0.08388255029604719,0.8357050379051616
2020-12-11,19198.81,19198.81,18262.06,18262.06,24092658533.60422,-0.00698998021272812,0.6998731289309787
2020-12-15,18058.03,19259.97,18058.03,19259.97,21638023119.81534,0.12381469748856788,0.7771565819486377
2020-12-19,19432.36,23121.0,19432.36,23121.0,37000188847.409645,0.27248561498518153,1.1868648127672574
2020-12-23,23864.0,23864.0,22841.0,23795.0,38733771616.273865,0.23878095000104116,1.243549853101464
2020-12-27,23308.0,26476.0,23308.0,26476.0,41995154622.74047,0.3699998188926059,1.3458030539031447
2020-12-31,26423.0,28837.0,26423.0,28837.0,43341140482.282166,0.5790661075475603,1.5216932780788364
2021-01-03,29022.0,32164.0,29022.0,32164.0,57273436641.22308,0.669992217017991,1.7978670656494926
2021-01-07,33008.0,36934.0,31516.0,36934.0,71027195897.95125,0.5974222568228018,1.8518173057916583
2021-01-11,39547.0,40816.0,38398.0,38398.0,73381123612.69325,0.613700357217903,1.939944674097049
2021-01-15,35670.0,39233.0,33938.0,39233.0,57519444621.68669,0.4818326031122526,1.8981685241450021
2021-01-19,36788.0,36788.0,35804.0,36595.0,46769030146.76761,0.2690293719873773,1.6990727492115565
2021-01-23,36105.0,36105.0,30914.0,32958.0,69549742252.37038,0.02468598433030711,1.1197159048153789
2021-01-27,32068.0,32582.0,32068.0,32582.0,48489676580.41073,-0.11783180809010663,1.1325098781245275
2021-01-31,30446.0,34200.0,30446.0,34200.0,52001249491.10806,-0.10932861086514922,1.124809574814421
2021-02-03,33065.0,35486.0,33065.0,35486.0,50730704376.60918,-0.09550633395355945,0.990248980225946
2021-02-07,37495.0,39279.0,36817.0,39279.0,57076868562.48764,0.07334335291706506,1.1358182246265893
2021-02-11,38833.0,46570.0,38833.0,44849.0,70000356395.81508,0.3607925238181928,1.616928550130908
2021-02-15,47816.0,48608.0,46941.0,48608.0,57738376570.131905,0.4918666748511449,1.6751862278102032
2021-02-19,47898.0,52144.0,47898.0,51733.0,58486508605.55778,0.5126608187134503,1.6932487869890256
2021-02-23,56039.0,57669.0,54411.0,54411.0,101532021847.06647,0.5333089105562756,1.815495548638978
2021-02-27,48692.0,49849.0,46551.0,46551.0,74357197463.7094,0.18513709615825258,1.5490552544455554
2021-02-28,46654.0,49787.0,44970.0,48532.0,50989764248.82767,0.08212000267564501,1.5198377775250949
2021-03-07,50577.0,50577.0,48727.0,49019.0,41478786533.38212,0.008455398288347515,1.120107261796635
2021-03-11,51313.0,56020.0,51313.0,56020.0,63560545036.79726,0.08286780198326027,1.35427610842614
2021-03-15,57789.0,61315.0,57354.0,59429.0,48104078384.27405,0.0922239988237672,1.244636652062245
2021-03-19,55805.0,59015.0,55805.0,57922.0,58387006275.72827,0.24426972567721417,1.008600062419808
2021-03-23,58243.0,58376.0,54370.0,54370.0,62001716794.84347,0.12029176625731486,0.6903992040790947
2021-03-27,54585.0,55033.0,51417.0,55033.0,55442557956.15464,0.12268712132030446,0.4900362809335572
2021-03-31,55832.0,58669.0,55728.0,58669.0,52387542500.621956,0.04728668332738306,0.5279181207354551
2021-04-03,58817.0,59060.0,58801.0,59060.0,52224918752.08043,-0.00620908983829449,0.5053653811842072
2021-04-07,57060.0,58707.0,57060.0,58062.0,61497704158.13829,0.002417043610372538,0.5866101926492691
2021-04-11,56134.0,59979.0,56134.0,59979.0,61788197398.73793,0.10316350928821039,0.8198616420899327
2021-04-15,59988.0,63577.0,59911.0,62807.0,80157135507.58896,0.1412606981265785,0.9276594438647106
2021-04-19,63180.0,63180.0,56289.0,56289.0,102065957642.22952,-0.0405665683751214,0.645877192982456
2021-04-23,55721.0,56295.0,51966.0,51966.0,77897442831.71704,-0.1201151371486624,0.46440849912641613
2021-04-27,51191.0,53979.0,48981.0,53979.0,60226926859.91649,-0.07032138059315907,0.3742457801878867
2021-04-30,54992.0,54992.0,53597.0,53597.0,46958036373.360306,-0.10640390803447874,0.1950545162656916
