time,Open,High,Low,Close,Volume,Ret_5d,Ret_20d
2021-05-03,57829.0,57829.0,56601.0,56601.0,39072664393.929405,-0.09881064212587765,0.16443795260039495
2021-05-07,57200.0,57432.0,53464.0,56508.0,87510802710.77629,0.003890635825827493,0.09230085245394615
2021-05-11,57362.0,58772.0,55902.0,55902.0,76672978747.69038,0.07574183119732125,0.0274025472790429
2021-05-15,56929.0,56929.0,49913.0,49913.0,56820196964.51265,-0.07532558958113345,0.07222186419196142
2021-05-19,46781.0,46781.0,43091.0,43091.0,65037066859.11668,-0.19601843386756723,-0.11211159647243052
2021-05-23,37287.0,40438.0,37287.0,37520.0,61178935273.653305,-0.3371141852617445,-0.23458250882310938
2021-05-27,34978.0,39407.0,34978.0,39407.0,47026386118.47242,-0.30262971614638634,-0.29655480185647987
2021-05-31,38643.0,38643.0,34775.0,35715.0,30650274657.695255,-0.36111409251905124,-0.39903077622036376
2021-06-03,37341.0,37686.0,36680.0,37686.0,31240691604.199257,-0.24496624125979205,-0.34936638928213803
2021-06-07,39151.0,39151.0,35547.0,35834.0,27689283070.836933,-0.1684110371075167,-0.34092330329225673
2021-06-11,33451.0,37554.0,33451.0,36903.0,42952476854.83458,-0.016444562899786797,-0.329438700416114
2021-06-15,37289.0,40625.0,35666.0,40625.0,45836408439.45157,0.030908214276651247,-0.3075559494792821
2021-06-19,40378.0,40378.0,35881.0,35881.0,35162612172.75275,0.004647907041859245,-0.39246528953606497
2021-06-23,35582.0,35787.0,31712.0,32508.0,57443014757.92467,-0.13739850342302184,-0.4401157383486618
2021-06-27,33703.0,34675.0,31943.0,32024.0,36873109419.90242,-0.10632360328179946,-0.4660797945947749
2021-06-30,34607.0,35969.0,34557.0,35969.0,35121257875.54662,-0.0253095954258461,-0.427309057907558
2021-07-03,35171.0,35171.0,33678.0,33951.0,25084046353.169456,-0.16428307692307698,-0.3968448542343975
2021-07-07,34730.0,35394.0,33928.0,34150.0,26106856611.92326,-0.04824280259747493,-0.3428395489358427
2021-07-11,33932.0,33971.0,32934.0,33705.0,20558304483.59407,0.036821705426356655,-0.375590507419552
2021-07-15,34300.0,34300.0,32676.0,32879.0,21779069066.445965,0.026698725955533353,-0.3865514860906394
2021-07-19,31726.0,31919.0,31400.0,31919.0,17742105807.895496,-0.11259695849203477,-0.43607003409833744
2021-07-23,30928.0,32409.0,29972.0,32409.0,19741588059.45234,-0.045418397101705366,-0.42647058823529416
2021-07-27,33456.0,37282.0,33456.0,37282.0,53550491997.72306,0.09171303074670578,-0.3330828950663661
2021-07-31,39077.0,41936.0,39077.0,41936.0,35530501782.520935,0.24420709093606296,-0.15981808346522952
2021-08-03,41754.0,41754.0,39279.0,39279.0,28057528866.262108,0.19465312205359053,-0.08846394838829452
2021-08-07,38368.0,42802.0,38368.0,42802.0,40840608016.843094,0.3409567968921332,0.14077825159914714
2021-08-11,44648.0,46311.0,43753.0,45640.0,35669862361.54627,0.408250794532383,0.15816986829751056
2021-08-15,45652.0,47717.0,44495.0,47089.0,33294851810.64847,0.2630491926398799,0.3184656306873863
2021-08-19,47025.0,47025.0,44534.0,45015.0,34668999387.83819,0.07342140404425801,0.19447540200604996
2021-08-23,46745.0,49251.0,46745.0,49251.0,27110183703.24463,0.25387611700908885,0.37442094100574863
2021-08-27,49519.0,49519.0,47229.0,47229.0,33774857002.92822,0.10342974627353851,0.2798146492155109
2021-08-31,49083.0,49083.0,47124.0,47124.0,32326073271.91957,0.03251533742331292,0.15997538461538463
2021-09-03,47335.0,49339.0,47335.0,49339.0,39362789535.46043,0.04778185988235051,0.37507315849614
2021-09-07,49935.0,52740.0,49935.0,52740.0,37532574716.902405,0.17160946351216255,0.6223698781838316
2021-09-11,46995.0,46995.0,44803.0,44803.0,38051987740.157684,-0.09031288704797868,0.3990444666500126
2021-09-15,45196.0,47135.0,45140.0,47135.0,38645575965.52751,-0.00199030256833721,0.31043398482026197
2021-09-19,48187.0,48267.0,47229.0,48267.0,27630476157.8273,0.02425515660809774,0.4216665193955995
2021-09-23,47371.0,47371.0,40387.0,43587.0,36624234960.05299,-0.11658120351040757,0.2763396778916545
2021-09-27,44981.0,44981.0,42752.0,43337.0,30462815705.283737,-0.17828972317026925,0.2857736240913811
2021-09-30,42247.0,42247.0,41010.0,41588.0,30068690311.96594,-0.07175858759458076,0.26488031874448725
2021-10-03,43859.0,48182.0,43859.0,47778.0,29742127387.956066,0.013641667550652326,0.4968514051192079
2021-10-07,48283.0,55415.0,48283.0,55415.0,48462388015.80152,0.14809289991091212,0.7098645437995619
2021-10-11,53895.0,55125.0,53895.0,54712.0,38579271671.06987,0.2552366531305206,0.46751783702591054
2021-10-15,57573.0,57573.0,56335.0,57452.0,35994603913.188385,0.3257032097284076,0.36999236932468516
2021-10-19,61809.0,62018.0,61166.0,62018.0,39610183787.235275,0.4912474752332403,0.578909850047099
2021-10-23,64518.0,66238.0,61029.0,61029.0,40766460604.96904,0.27734522165013176,0.4258445867015559
2021-10-27,61572.0,63228.0,60604.0,60604.0,33233702858.09473,0.0936389064332761,0.3278702892199825
2021-10-31,58641.0,62283.0,58641.0,61837.0,31810216329.529858,0.13022737242286886,0.3131941642421796
2021-11-03,61472.0,63247.0,61122.0,63247.0,37335066460.155334,0.10086681055489799,0.4050205487059868
2021-11-07,63131.0,63131.0,61247.0,61661.0,31423601393.173405,-0.005756393305169416,0.25197457919636146
2021-11-11,63153.0,67617.0,63153.0,65061.0,48648563669.37678,0.06606695177702404,0.377564631899892
2021-11-15,65006.0,65649.0,64432.0,65649.0,26088449436.717113,0.0832453303412315,0.3931117901706136
2021-11-19,63934.0,63934.0,56987.0,56987.0,41828523861.71753,-0.07843200672736383,0.15500922191369915
2021-11-23,58459.0,60083.0,56387.0,56387.0,34001467918.52828,-0.1084636425443104,0.06915054986727331
2021-11-27,57749.0,58898.0,53828.0,53828.0,41325811946.27098,-0.127033294951428,0.20143740374528485
2021-11-30,54533.0,57849.0,54533.0,57849.0,30985196646.76598,-0.110849817863236,0.22730455075845968
2021-12-03,57011.0,57169.0,56508.0,56508.0,36296342256.75686,-0.1392405063291139,0.17073777114798938
2021-12-07,53786.0,53786.0,49162.0,50462.0,36126018721.826546,-0.11449979819958933,0.15773051597953525
2021-12-11,50648.0,50648.0,47304.0,47304.0,29611257204.740986,-0.16108322840371003,0.09153840828852933
2021-12-15,49242.0,50051.0,46696.0,48411.0,30152105689.95273,-0.10063535706323845,0.1640617485813216
2021-12-19,48937.0,48937.0,46329.0,46970.0,23305069269.64378,-0.18805856626735118,-0.01691154924860816
2021-12-23,46807.0,49145.0,46807.0,48756.0,21887790445.928295,-0.13718411552346566,-0.12016602003067767
2021-12-27,50901.0,50901.0,50663.0,50853.0,19632044502.131416,0.007748404740200554,-0.07053297265682112
2021-12-31,50774.0,50774.0,46507.0,47192.0,23753871435.216618,-0.002367664468121089,-0.17858386131031123
2022-01-03,46320.0,47816.0,46320.0,47387.0,33756128241.98571,-0.021152217471235857,-0.23591537940597895
2022-01-07,46531.0,46531.0,43216.0,43216.0,26366602396.811768,-0.07992335533319139,-0.29187763194546856
2022-01-11,41527.0,41870.0,41527.0,41870.0,27984634062.049942,-0.14123389941750764,-0.3091215101313445
2022-01-15,42777.0,43982.0,42608.0,43121.0,20238314434.86153,-0.1520460936424597,-0.30266668822873033
2022-01-19,43227.0,43227.0,42298.0,42395.0,18897950050.285973,-0.10164858450584846,-0.3296915268708397
2022-01-23,41750.0,41750.0,35180.0,35180.0,35517336417.257744,-0.25760229598835127,-0.42946108561327256
2022-01-27,36306.0,36989.0,36306.0,36870.0,26756873749.744743,-0.14684376156978896,-0.4333010559321252
2022-01-31,37277.0,38232.0,37277.0,37983.0,11807185113.633108,-0.09283496536899927,-0.4214230224375086
2022-02-03,38556.0,38836.0,37001.0,37001.0,16709908527.231106,-0.1419262076482456,-0.35071156579570784
2022-02-07,37101.0,42476.0,37101.0,42476.0,13206494654.908047,0.0019106026654087671,-0.24670580098249595
2022-02-11,43911.0,44384.0,43628.0,43628.0,27877618433.98099,0.24013644115974975,-0.18949245745708554
2022-02-15,42445.0,42635.0,42248.0,42635.0,18090873762.822777,0.15636018443178745,-0.26299503880793096
2022-02-19,44574.0,44574.0,40073.0,40073.0,20130002755.177864,0.05502461627570221,-0.2908437743328378
2022-02-23,40193.0,40193.0,37060.0,38337.0,22212181617.200245,0.036107132239669104,-0.2402798145138917
2022-02-27,37372.0,39316.0,37372.0,39090.0,14568201294.74542,-0.07971560410584799,-0.1736428209030949
2022-02-28,37804.0,44460.0,37804.0,43981.0,19424397945.619602,0.008091134134042388,-0.0915081283179443
2022-03-07,42492.0,42492.0,38443.0,38443.0,16995562040.606796,-0.09832297408232671,-0.18154140941026187
2022-03-11,38076.0,41986.0,38076.0,39468.0,27653455219.04128,-0.015097447158934907,-0.19049963081466892
2022-03-15,38775.0,39669.0,37853.0,39669.0,21250969229.221596,0.03474450269974172,-0.2199280278449649
2022-03-19,39332.0,41837.0,39332.0,41837.0,30316128166.48974,0.07027372729598369,-0.11347262247838619
2022-03-23,42202.0,42402.0,41062.0,42402.0,28688623151.357098,-0.03590186671517248,-0.10519762804144595
2022-03-27,42802.0,44511.0,42802.0,44511.0,13676534294.229202,0.15784408084696833,0.02996575342465757
2022-03-31,46715.0,47459.0,46715.0,47063.0,24497248306.346912,0.19243437721698586,0.12402674946262238
2022-04-03,45528.0,46270.0,45528.0,45842.0,24803837259.76474,0.1556126950515515,0.06310150506713663
2022-04-07,46435.0,46623.0,43199.0,43199.0,34113818641.77575,0.032554915505413895,0.018964500530723072
2022-04-11,43515.0,43515.0,42275.0,42275.0,14936318818.778025,-0.0029951417385972734,0.20167708925525862
2022-04-15,39604.0,41205.0,39604.0,39959.0,22744792147.00975,-0.10226685538406233,0.08378085164090043
2022-04-19,40587.0,40834.0,39739.0,40834.0,30617039399.980103,-0.13235450353781097,0.07505989521628087
2022-04-23,41498.0,41498.0,39757.0,39757.0,46022063018.95215,-0.1327385367130579,0.0744844733926111
2022-04-27,39562.0,40489.0,38134.0,38134.0,31053018153.386673,-0.11724808444639923,-0.10222243149072419
2022-04-30,39238.0,39742.0,38651.0,38651.0,27758348826.409065,-0.08572442341809583,-0.11407811497203635
2022-05-03,37821.0,38562.0,37821.0,38562.0,29825308569.42226,-0.034960834855727096,-0.0955318400375279
2022-05-07,37758.0,39699.0,36116.0,36116.0,32223287014.454002,-0.11554097075966108,-0.0987447907568687
2022-05-11,35573.0,35573.0,30270.0,31027.0,54071363210.08785,-0.21958397263375007,-0.19067741346479905
2022-05-15,28913.0,30189.0,28913.0,30189.0,25759546763.688618,-0.20834425971573922,-0.2277052954719877
2022-05-19,31319.0,31319.0,28772.0,28772.0,26219431165.241817,-0.255594939328866,-0.34580841727109435
2022-05-23,30382.0,30382.0,29257.0,30351.0,17199930154.801018,-0.21292982729111565,-0.21049345784668205
2022-05-27,29163.0,29655.0,29163.0,29347.0,31972044691.709656,-0.1874238564625097,-0.2564355933921151
2022-05-31,28647.0,31741.0,28647.0,31741.0,34891305294.623,0.02301221516743479,-0.1998537901131866
2022-06-03,31866.0,31866.0,29833.0,30481.0,24232399986.261147,0.009672397230779506,-0.27143437626980904
2022-06-07,29714.0,31373.0,29714.0,31373.0,27644798123.298183,0.09040038926734328,-0.2601056553936135
2022-06-11,31265.0,31265.0,29101.0,29101.0,25663085729.428833,-0.04118480445454842,-0.34620655568286496
2022-06-15,28374.0,28374.0,22245.0,22245.0,47639470967.891426,-0.24200088595086378,-0.5273356989567176
2022-06-19,22529.0,22529.0,19047.42,19047.42,38920632524.1614,-0.39991115591821313,-0.5844984948300685
2022-06-23,20516.0,20701.0,19983.57,19983.57,24955466738.110855,-0.3443925724221646,-0.5374066529317809
2022-06-27,21100.0,21526.0,21053.0,21053.0,15392697878.417652,-0.32894527141172347,-0.5019988172678889
2022-06-30,20751.0,20751.0,20109.0,20109.0,20744333507.35517,-0.30899281811621593,-0.4967591781576115
2022-07-03,19608.4,19608.4,19268.23,19268.23,15601715000.679424,-0.13381748707574737,-0.5281326835480238
2022-07-07,19310.23,20567.0,19310.23,20567.0,21755499642.28282,0.07977878368828972,-0.4826822949417713
2022-07-11,21661.0,21859.0,20860.0,20860.0,25037950754.003357,0.04385752896004069,-0.4529815912309225
2022-07-15,19998.47,20575.0,19350.74,20575.0,28732413536.669937,-0.02270460266945329,-0.4676722465136737
2022-07-19,20795.0,22395.0,20795.0,22395.0,58636734705.48306,0.11368044159331636,-0.4192469270266065
2022-07-23,23367.0,23367.0,22697.0,22697.0,40304373301.41499,0.1779494016834966,-0.37155277439362056
2022-07-27,22506.0,22614.0,21236.0,21236.0,53995620035.18145,0.0325278358535519,-0.3155638637315886
2022-07-31,22909.0,23848.0,22909.0,23653.0,62102072346.807785,0.1338926174496644,-0.21650269965881608
2022-08-03,23380.0,23380.0,23054.0,23054.0,35151096516.75639,0.12048602673147024,-0.19873488113443627
2022-08-07,22860.0,23225.0,22678.0,22985.0,14439694271.14074,0.02634516633177042,-0.24269381568976311
2022-08-11,23198.0,23949.0,23198.0,23949.0,32215976525.650154,0.05516147508481306,-0.18393702933860356
2022-08-15,23949.0,24434.0,23949.0,24313.0,21287616855.704494,0.14489546053870783,-0.23401909202608617
2022-08-19,24179.0,24179.0,23248.0,23248.0,20228208349.156567,-0.01712256373398724,-0.2372953643253174
2022-08-23,20946.0,21616.0,20946.0,21388.0,28856912427.175735,-0.0722651166825714,-0.31826729990756386
2022-08-27,21562.0,21618.0,20271.0,20271.0,34910727805.04114,-0.11807700674352839,-0.3034259991065599
2022-08-31,20070.0,20309.0,19659.25,19805.35,30308993725.456158,-0.17301975030272665,-0.10967183636772315
2022-09-03,20024.0,20154.0,19941.45,19941.45,24078042298.340073,-0.17980298605684197,0.04693706549233445
2022-09-07,19814.56,19980.01,18859.5,18859.5,39940310406.47586,-0.18876892635925668,-0.056249709136055204
2022-09-11,19280.63,21707.0,19280.63,21707.0,35941349745.24438,0.014914905554516578,0.031064456372013494
2022-09-15,21740.0,22340.0,20185.0,20256.0,35789015870.392235,-0.0007399733609589898,0.007310159630016466
2022-09-19,19702.17,20132.0,19437.16,19437.16,28689764413.699097,-0.018590431373340932,0.008767281685966966
2022-09-23,19570.39,19570.39,18539.64,19464.32,37660914389.8923,-0.0239265449603715,-0.053614041911800525
2022-09-27,19291.9,19291.9,18809.41,19219.73,42560193944.41844,0.019100718470797196,-0.07863231064237775
2022-09-30,19116.33,19563.77,19116.33,19563.77,37537716230.48356,-0.09873450960519647,-0.049148481166464086
2022-10-03,19476.93,19476.93,19065.15,19065.15,17859684587.64641,-0.0587899881516587,-0.14868720696584048
2022-10-07,19620.57,20345.0,19620.57,19949.05,31354758329.142307,0.02633563751082968,-0.12107106666079226
2022-10-11,19457.31,19457.31,19142.69,19142.69,23743487600.53748,-0.01652408098510516,-0.09857364852137884
2022-10-15,19058.63,19383.94,19058.63,19198.11,34806651159.13548,-0.001124885729404057,-0.1883435505009935
2022-10-19,19072.78,19557.9,19072.78,19348.03,25848175158.687187,-0.01102752690304587,-0.16075171336861283
2022-10-23,19134.24,19203.87,19031.16,19203.87,13362526957.65784,0.007276103256465216,-0.16450424189688928
2022-10-27,19574.82,20774.0,19316.94,20774.0,50667020407.51415,0.041352846376143226,-0.13257338511002548
2022-10-31,20278.0,20801.0,20278.0,20624.0,24707906148.749344,0.0773825413251743,-0.15172952741331802
2022-11-03,20495.0,20495.0,20163.0,20163.0,44539856162.44828,0.05025963493281371,-0.13269958706125262
2022-11-07,20211.0,21283.0,20211.0,20907.0,50602704770.812515,0.0805751283205578,-0.02248924630633997
2022-11-11,20598.0,20598.0,15742.44,17594.92,65200666543.364624,-0.0837825917380195,-0.13201519411967844
2022-11-15,17080.22,17080.22,16344.34,16645.83,37539226046.106285,-0.19871810917493016,-0.15952861221841563
2022-11-19,16890.53,16890.53,16689.4,16707.02,20942172141.414623,-0.18992339022498061,-0.1621963297553588
2022-11-23,16712.73,16712.73,15814.34,16171.63,25091849198.571053,-0.197955165401974,-0.14252074551287153
2022-11-27,16608.01,16608.01,16456.16,16456.16,18243019109.753235,-0.21288754962452772,-0.24189616252821666
2022-11-30,16459.15,16459.15,16222.21,16441.98,24663035431.352062,-0.06552686798234941,-0.1882908767772512
2022-12-03,17186.5,17186.5,16972.73,17084.87,20945433171.615204,0.02637537449319116,-0.1210202519298087
2022-12-07,16923.38,17149.93,16923.38,17085.64,21026126511.19885,0.022662329966684602,-0.12220719757998222
2022-12-11,16851.3,17235.01,16851.3,17125.36,14234368489.844261,0.0589755021602647,-0.1089697930199851
2022-12-15,17101.04,17808.72,17101.04,17808.72,27267536668.811485,0.08219171422737759,-0.08970919204222905
2022-12-19,17338.36,17338.36,16623.76,16742.82,11134054723.147482,0.018297066411709473,-0.12181021392435942
2022-12-23,16422.56,16899.33,16422.56,16824.79,17847826941.681046,-0.015222825810205065,-0.1566119689910045
2022-12-27,16791.46,16900.08,16791.46,16900.08,12574997282.039291,-0.010860582336979951,-0.1171522915535903
2022-12-31,16701.84,16701.84,16538.91,16604.02,17497327983.349342,-0.030442571718200417,-0.13512215525382443
2023-01-03,16540.69,16674.34,16540.69,16674.34,13023861027.769472,-0.06369800861600394,-0.1381892626794562
2023-01-07,16677.65,16960.23,16677.65,16960.23,19046576249.728558,0.01298526771475772,-0.11683270090872311
2023-01-11,16950.86,17436.9,16950.86,17436.9,21858206845.29233,0.03638143477570899,-0.1606382978723404
2023-01-15,17996.83,21019.0,17996.83,21019.0,49498711311.53301,0.24372192320983088,0.019152443754848703
2023-01-19,20853.0,21175.0,20727.0,20727.0,40612056908.80891,0.24831215573096155,0.027972027972027913
2023-01-23,21082.0,22771.0,21082.0,22737.0,34124364415.43915,0.3635922021501301,0.0875304921796527
2023-01-27,22985.0,23180.0,22610.0,23025.0,37099702812.22777,0.35758772139292927,0.3086163506284769
2023-01-31,23083.0,23797.0,22840.0,22840.0,38594596831.97205,0.30986585918368514,0.37211541869645415
2023-02-03,23137.0,23725.0,23137.0,23540.0,44735297656.69828,0.1199391027165897,0.4089885569060192
2023-02-07,23452.0,23452.0,22786.0,22786.0,33963650031.470352,0.09933902639069814,0.4090107181527156
2023-02-11,23295.0,23295.0,21630.0,21630.0,42389972640.44812,-0.04868716189470912,0.3144014156401007
2023-02-15,21889.0,22220.0,21780.0,22220.0,45363697019.73754,-0.03496199782844733,0.35141874640402193
2023-02-19,24308.0,24643.0,23757.0,24643.0,24900444765.27695,0.07894045534150607,0.44238732867150876
2023-02-23,24284.0,24787.0,24146.0,24146.0,40336608135.49699,0.025743415463041597,0.4132335692429432
2023-02-27,23951.0,23951.0,23157.0,23541.0,24469102669.371048,0.03313438076011588,0.3746280370164481
2023-02-28,23518.0,23634.0,23156.0,23464.0,28832423816.478718,0.08478964401294498,0.31755679240282286
2023-03-07,22367.0,22422.0,22348.0,22415.0,21124920006.057713,0.008775877587758885,0.33878283347727556
2023-03-11,22217.0,22217.0,20195.0,20195.0,51593890225.48742,-0.1804975043622935,0.20031215842812888
2023-03-15,20522.0,24759.0,20522.0,24759.0,70714394276.37074,0.02538722769816948,0.4650226507803512
2023-03-19,24471.0,27467.0,24471.0,27108.0,46473651090.578415,0.15152287498407024,0.6326166795751871
2023-03-23,28187.0,28264.0,27449.0,27449.0,35394833933.50181,0.16983464030003415,0.6461820977621904
2023-03-27,28460.0,28460.0,27595.0,28048.0,14450374261.063795,0.25130492973455265,0.6537511578557602
2023-03-31,27182.0,28395.0,27182.0,28041.0,22702531379.35043,0.3885120079227531,0.6081413554014761
2023-04-03,28517.0,28517.0,28237.0,28237.0,11682876586.814528,0.14047417100852222,0.34340358723060094
2023-04-07,27815.0,28197.0,27815.0,28043.0,13079528995.139923,0.03449166297771877,0.35296955661697305
2023-04-11,27934.0,29658.0,27934.0,29658.0,17475381731.251884,0.08047652009180672,0.30439371948805904
2023-04-15,30261.0,30468.0,29904.0,30468.0,20984067684.216217,0.08628066172276094,0.3232573289902281
2023-04-19,30312.0,30366.0,29467.0,30366.0,18078539248.52104,0.08291430405477684,0.3295096322241682
2023-04-23,28833.0,28833.0,27300.0,27862.0,11700230849.968126,-0.013280447639621773,0.18360237892948184
2023-04-27,27607.0,28352.0,27512.0,28352.0,30540034741.28477,0.011018792568555424,0.2442727990871587
2023-04-30,29484.0,29484.0,29218.0,29218.0,9711415138.827158,-0.014835794726549278,0.3508090614886732
2023-05-03,29362.0,29362.0,28126.0,28654.0,17699097406.188805,-0.0595378758041224,0.28955895589558955
2023-05-07,28988.0,29520.0,28846.0,28888.0,6463808309.438925,-0.048672857801488556,0.1722598709572698
2023-05-11,28611.0,28611.0,27607.0,27640.0,17159331951.189877,-0.007967841504558204,0.14470305640685832
2023-05-15,27025.0,27025.0,26788.0,26912.0,6019488454.419681,-0.050790067720090315,0.14319697548957144
2023-05-19,27228.0,27390.0,26843.0,26843.0,12599487111.93878,-0.08128550893284958,0.14400784180020465
2023-05-23,26884.0,27094.0,26774.0,26870.0,8025716966.179398,-0.06226006840231735,0.19875083649341962
2023-05-27,27223.0,27223.0,26339.0,26718.0,10994037071.45216,-0.07511769592910555,0.3230007427581085
2023-05-31,26848.0,28110.0,26848.0,27714.0,12766436369.815956,0.002677279305354663,0.11935053919786753
2023-06-03,27245.0,27248.0,26824.0,27248.0,15428145241.775957,0.012485136741973824,0.005164527076877645
2023-06-07,27066.0,27315.0,25793.0,27217.0,22188018260.83246,0.013932868904369844,-0.008452038325622024
2023-06-11,26346.0,26508.0,25858.0,25858.0,9755626714.244692,-0.03766282098995166,-0.0780804335424986
2023-06-15,25917.0,25917.0,25108.0,25108.0,11982737579.702812,-0.06025900142226215,-0.10459684034092931
2023-06-19,25565.0,26501.0,25565.0,26333.0,8589379740.11672,-0.04983041062278992,-0.06742925948223966
2023-06-23,26779.0,30102.0,26779.0,29936.0,19613389213.798763,0.09864944216089255,0.06750347680348034
2023-06-27,30629.0,30629.0,30286.0,30286.0,16032184116.631308,0.11276040709850466,0.02117472520062047
2023-06-30,30694.0,30694.0,30083.0,30467.0,12545425127.446297,0.1782427101864026,-3.282132072990329e-05
2023-07-03,30481.0,30584.0,30481.0,30572.0,7236318143.905301,0.21761988210928784,0.006783903049463191
2023-07-07,31135.0,31135.0,29990.0,29990.0,21776707863.503353,0.13887517563513452,0.07637642667432343
2023-07-11,30315.0,30394.0,30170.0,30394.0,12835219756.96589,0.015299305184393264,0.07202313769751689
2023-07-15,30621.0,31446.0,30312.0,30312.0,21977151420.853252,0.0008584824671464819,0.03744267232527898
2023-07-19,30298.0,30298.0,29848.0,29848.0,13152758553.030825,-0.02031706436472247,0.0416695749284568
2023-07-23,29920.0,29920.0,29710.0,29710.0,6745541064.873876,-0.02819573465916525,0.028454721683744078
2023-07-27,30058.0,30058.0,29185.0,29364.0,13088677750.42505,-0.02087362454151387,0.06237337192474679
2023-07-31,29200.0,29357.0,29200.0,29278.0,7872881636.625643,-0.036717773244719365,0.0879161712247325
2023-08-03,29233.0,29537.0,29147.0,29147.0,19266318894.086517,-0.03843362364740033,0.08583243303654586
2023-08-07,29176.0,29176.0,29044.0,29044.0,5360283576.269965,-0.026936478155990318,0.08090807592110161
2023-08-11,29178.0,29780.0,29178.0,29424.0,8106253519.025447,-0.00962638842140695,0.10128003593083323
2023-08-15,29397.0,29412.0,29285.0,29401.0,12408355477.111338,0.0012600463152159236,0.06087176156455221
2023-08-19,29170.0,29170.0,26043.0,26043.0,18062351745.50358,-0.11049251998087306,-0.04422342924251321
2023-08-23,26105.0,26161.0,26034.0,26034.0,13702941053.015312,-0.10680344460836455,-0.043465481133115325
2023-08-27,26450.0,26450.0,26002.0,26002.0,3420999388.355067,-0.10473763944360281,0.0055688761698506895
2023-08-31,26083.0,27731.0,26083.0,27297.0,16029914124.395369,-0.0722879282218597,0.08718336785088421
2023-09-03,25927.0,25927.0,25812.0,25854.0,8203515572.755595,-0.12064215502874054,-0.01819010367219842
2023-09-07,25960.0,25960.0,25753.0,25753.0,12225427270.62692,-0.011135429865990809,-0.13973142704436126
2023-09-11,26192.0,26192.0,25835.0,25835.0,6603006234.083502,-0.007643850349542958,-0.14696559466420123
2023-09-15,25133.0,26531.0,25133.0,26531.0,11739428177.432598,0.02034458887777868,-0.12918895854531132
2023-09-19,26635.0,26741.0,26521.0,26741.0,16477839825.058361,-0.020368538667252856,-0.12531074185529245
2023-09-23,27219.0,27219.0,26561.0,26572.0,9968041758.936823,0.027771331322039128,-0.11397132377459152
2023-09-27,26574.0,26574.0,26205.0,26205.0,9786025048.05344,0.017551353240399248,-0.13782325458972167
2023-09-30,26350.0,27009.0,26350.0,26917.0,9059145545.41355,0.041881168956841464,-0.11200184745315389
2023-10-03,26970.0,27968.0,26970.0,27615.0,18127133423.881855,0.040857864385059006,-0.07481238273921198
2023-10-07,27439.0,27958.0,27436.0,27958.0,13817979024.520027,0.045510639093526706,-0.058970043756310986
2023-10-11,27978.0,27978.0,27392.0,27392.0,10151720983.669058,0.03085955140749652,-0.06715706307042635
2023-10-15,26842.0,26863.0,26729.0,26863.0,5543160607.188677,0.025109711887044472,-0.0824851424277615
2023-10-19,27150.0,28513.0,27150.0,28328.0,13461030457.558897,0.05242040346249577,-0.028098946718358664
2023-10-23,28716.0,30019.0,28716.0,30019.0,11330304246.065748,0.08705413724425126,0.03356975623192393
2023-10-27,32953.0,34472.0,32953.0,34174.0,17712548549.578587,0.22233350025037546,0.16143284393692214
2023-10-31,33899.0,34556.0,33899.0,34499.0,17075173423.648043,0.2594553154205608,0.17339546273936257
2023-11-03,34672.0,35457.0,34672.0,34924.0,20690186421.955303,0.3000781744406804,0.34101294013746486
2023-11-07,34731.0,35062.0,34731.0,35031.0,12717348149.539808,0.2366210110138378,0.34558654067757555
2023-11-11,35437.0,37344.0,35437.0,37344.0,23152060053.421646,0.24401212565375263,0.4361972155988001
